time,E,N,U
1733985340.000000,3.312924,9.751529,31.015196
1733985341.000000,2.382425,9.364772,31.459602
1733985342.000000,1.708293,8.659721,31.716782
1733985343.000000,2.409269,9.647275,35.022008
1733985344.000000,2.340192,9.566633,31.414361
1733985345.000000,1.699279,7.334853,34.800268
1733985346.000000,1.039248,6.756535,33.713770
1733985347.000000,0.402062,5.568182,34.381649
1733985348.000000,1.253631,6.300832,32.339354
1733985349.000000,0.832304,7.212145,33.588905
1733985350.000000,1.007733,8.791677,34.151654
1733985351.000000,0.744169,6.739489,35.671499
1733985352.000000,-1.914690,5.997057,32.043753
1733985353.000000,-1.454145,7.834158,29.179890
1733985354.000000,0.201032,9.256454,28.587203
1733985355.000000,2.749927,9.238318,33.514379
1733985356.000000,4.268685,8.829885,34.754660
1733985357.000000,3.394611,8.498134,35.908215
1733985358.000000,2.665569,5.071375,33.260720
1733985359.000000,1.929223,4.085619,32.824906
1733985360.000000,2.173212,3.909273,30.601465
1733985361.000000,3.452686,8.609032,29.897664
1733985362.000000,3.974575,11.522498,25.431484
1733985363.000000,3.475521,13.387891,23.797998
1733985364.000000,3.756072,14.460606,25.305446
1733985365.000000,2.124185,11.339113,26.201978
1733985366.000000,1.597010,13.980941,27.911561
1733985367.000000,1.667862,11.526925,25.063999
1733985368.000000,-0.083392,5.287181,22.944919
1733985369.000000,0.174104,6.926648,23.607514
1733985370.000000,1.086329,5.252853,22.435349
1733985371.000000,1.277810,4.631493,21.889395
1733985372.000000,0.931335,3.500850,22.815032
1733985373.000000,0.431991,3.027968,24.207026
1733985374.000000,0.325615,3.116689,24.364772
1733985375.000000,0.418233,3.436559,24.641531
1733985376.000000,0.737446,3.806303,24.817130
1733985377.000000,2.234311,4.070863,26.330751
1733985378.000000,1.839101,4.588871,25.363542
1733985379.000000,2.179315,5.499637,26.984938
1733985380.000000,1.722393,5.798540,26.739891
1733985381.000000,1.958858,6.576756,29.607822
1733985382.000000,1.326845,4.798900,25.150716
1733985383.000000,0.996921,3.333713,24.687671
1733985384.000000,3.865634,1.988364,33.387451
1733985385.000000,5.123033,0.667161,36.736176
1733985386.000000,4.256286,0.367840,35.285057
1733985387.000000,1.894429,1.256617,32.149745
1733985388.000000,0.996242,1.201342,31.192894
1733985389.000000,1.049295,1.445750,27.308598
1733985390.000000,0.823228,2.529830,24.910035
1733985391.000000,-0.122754,3.166218,24.840366
1733985392.000000,-0.748978,3.250112,23.874716
1733985393.000000,-0.357017,3.329240,22.217864
1733985394.000000,0.071209,3.860543,20.857701
1733985395.000000,-1.385805,3.932256,22.981873
1733985396.000000,-1.720830,4.378520,21.321533
1733985397.000000,-2.235042,4.285007,22.338757
1733985398.000000,-3.580259,4.191683,24.307244
1733985399.000000,-4.814872,4.202487,25.600153
1733985400.000000,-5.354251,4.293612,25.295855
1733985401.000000,-5.671317,3.803827,26.654418
1733985402.000000,-5.771110,3.546482,27.108275
1733985403.000000,-5.559185,3.540892,26.919468
1733985404.000000,-5.630437,3.505975,27.265859
1733985405.000000,-4.341324,3.306213,23.403366
1733985406.000000,-3.775934,3.180149,22.811887
1733985407.000000,-4.942926,3.190405,25.464988
1733985408.000000,-4.247540,3.584317,23.402366
1733985409.000000,0.027213,3.159157,19.444719
1733985410.000000,0.505440,2.534961,19.951027
