time,E,N,U
1733987586.000000,-1.460156,1.060709,0.416499
1733987587.000000,-1.276869,0.926155,0.363862
1733987588.000000,-1.176302,0.888461,0.271215
1733987589.000000,-1.109836,0.801963,0.309096
1733987590.000000,-1.064770,0.775138,0.363712
1733987591.000000,-1.059972,0.643961,0.544346
1733987592.000000,-1.080168,0.585089,0.495995
1733987593.000000,-1.092618,0.555283,0.328923
1733987594.000000,-1.011940,0.508637,0.281000
1733987595.000000,-0.981990,0.413347,0.513532
1733987596.000000,-0.907867,0.371811,0.349426
1733987597.000000,-0.804459,0.212186,0.412170
1733987598.000000,-0.855091,0.311930,0.422961
1733987599.000000,-0.799408,0.145538,0.224509
1733987600.000000,-0.683215,0.219745,0.297283
