time,E,N,U
1733986565.000000,0.117821,-0.896212,2.284681
1733986566.000000,0.434669,-0.803952,2.049556
1733986567.000000,1.508382,-1.014614,2.741714
1733986568.000000,2.988747,-1.817773,5.026517
1733986569.000000,0.678394,-1.034035,3.976496
1733986570.000000,-0.239029,-0.987715,1.410996
1733986571.000000,-0.401645,-0.737878,0.854427
1733986572.000000,0.448455,-1.389450,0.743237
1733986573.000000,0.772544,-1.192133,-0.548166
1733986574.000000,0.289010,-0.399708,-1.575176
1733986575.000000,0.029958,-0.321281,-2.052442
1733986576.000000,-1.182755,-0.571516,-1.256486
1733986577.000000,-1.150249,-0.118984,-2.217441
1733986578.000000,-0.741464,-0.072676,-3.033112
1733986579.000000,-0.857081,-0.124087,-3.001490
1733986580.000000,-0.934036,-0.165658,-2.595709
1733986581.000000,-0.751790,-0.169203,-1.381815
1733986582.000000,0.098526,-0.486195,-0.626061
1733986583.000000,-0.214458,0.124932,-0.438757
1733986584.000000,-0.028009,-0.380855,0.007422
1733986585.000000,0.436019,-0.952494,0.492156
1733986586.000000,-0.251318,-0.862259,0.604298
1733986587.000000,-0.472611,-0.793405,-0.636156
1733986588.000000,-0.096494,-0.117524,-0.198328
1733986589.000000,-0.832202,0.205200,-0.671167
1733986590.000000,-1.047015,0.273003,-1.588899
1733986591.000000,-0.896936,0.783330,-1.427155
1733986592.000000,-0.947013,0.172640,-0.948981
1733986593.000000,-0.972452,-0.022563,-0.586159
1733986594.000000,-0.709264,-0.272942,-0.869417
1733986595.000000,-0.655433,-0.227436,-1.124126
1733986596.000000,-0.620245,-0.292623,-1.348480
1733986597.000000,-1.232922,0.273745,-0.517870
1733986598.000000,-1.279275,0.212303,-0.151375
1733986599.000000,-1.186402,0.032857,-0.579024
1733986600.000000,-0.796371,-0.016138,-0.753431
