epoch,week,tow,time_gps_s,gt_ecef_x_m,gt_ecef_y_m,gt_ecef_z_m,gt_lat_deg,gt_lon_deg,gt_h_m,gt_vel_x_mps,gt_vel_y_mps,gt_vel_z_mps,speed_mps,is_static
123,2206,379460.000231505,1334568260.00023,-2399703.91500154,5383205.23500231,2429700.94700063,22.5395099016431,114.026167598719,6.17765350385388,-0.00664972517990537,0.00994292458065169,0.00271311423542061,0.0122654630177273,1
124,2206,379461.000233424,1334568261.00023,-2399703.92100199,5383205.19800275,2429700.92200112,22.5395098016543,114.026167798443,6.13911460089425,-0.00852261993493491,0.0117597352576472,0.00481508609885943,0.0153007018801338,1
125,2206,379462.000235338,1334568262.00024,-2399703.91900179,5383205.19200172,2429700.91900121,22.5395097984253,114.026167804436,6.1321500613624,-0.00761876779208157,0.00727893110143774,0.00512512647374397,0.0117173112112382,1
126,2206,379463.000237252,1334568263.00024,-2399703.91299977,5383205.17899831,2429700.91300086,22.5395097979497,114.026167802612,6.11662333368924,0.000992302650759997,-0.00713073478417636,0.00358194510075061,0.00804129180031164,1
127,2206,379464.000239168,1334568264.00024,-2399703.91100021,5383205.17399872,2429700.88700136,22.539509599724,114.026167804646,6.10168763778742,-0.000884325164644364,-0.00537059502395159,0.00566474410685976,0.00785586708799985,1
128,2206,379465.000241085,1334568265.00024,-2399703.90500085,5383205.16199954,2429700.87000205,22.5395095043322,114.026167798871,6.082792951696,-0.00350327170241313,-0.00191873698806448,0.00847940916878293,0.0093730914911749,1
129,2206,379466.000243002,1334568266.00024,-2399703.88800089,5383205.14800082,2429700.83700177,22.5395092973089,114.026167703336,6.05194115206766,-0.00367271735252069,0.00337687778285946,0.00730528906232556,0.00884643456970151,1
130,2206,379467.000244915,1334568267.00024,-2399703.88800123,5383205.17499976,2429700.8480025,22.5395093037006,114.026167596476,6.07893420766544,-0.00504162590030072,-0.000958042023108381,0.010169261606862,0.0113907733655544,1
131,2206,379468.00024683,1334568268.00025,-2399703.89400236,5383205.18800469,2429700.81700217,22.539508995566,114.026167598286,6.08027875744335,-0.00955780253673974,0.0189913348426805,0.008776279015426,0.0230009882786529,1
132,2206,379469.000248745,1334568269.00025,-2399703.90000213,5383205.20100234,2429700.80000312,22.5395088042349,114.026167600112,6.08698364204483,-0.00858664120722198,0.00941319323343364,0.0124968415561043,0.017846839018434,1
133,2206,379470.000250659,1334568270.00025,-2399703.91400177,5383205.20600152,2429700.74400276,22.539508301624,114.026167704628,6.07499944241486,-0.00702536462432689,0.00606490202370452,0.010982482399321,0.014378932655565,1
134,2206,379471.000252572,1334568271.00025,-2399703.89000254,5383205.23000447,2429700.70100348,22.5395079009215,114.026167396534,6.06974067008182,-0.0100496567806274,0.017714042630766,0.0137456281969906,0.0245708201381824,1
135,2206,379472.000254487,1334568272.00025,-2399703.88500213,5383205.26800355,2429700.66700333,22.5395075042502,114.026167201732,6.08688305683572,-0.00836172702698604,0.0139346692240178,0.0129795829122131,0.0207981503464042,1
136,2206,379473.000256402,1334568273.00026,-2399703.86100223,5383205.26600251,2429700.53000298,22.5395064017408,114.026166996557,6.02365471824678,-0.0086978662968336,0.00981587487589005,0.0115635880466215,0.0174848747839008,1
137,2206,379474.000258317,1334568274.00026,-2399703.84400045,5383205.30400039,2429700.46900273,22.5395057967915,114.0261666952,6.02593325159695,-0.00173477718377917,0.00155302179496527,0.0105177859609425,0.0107724254508072,1
138,2206,379475.000260233,1334568275.00026,-2399703.82600028,5383205.33699999,2429700.41900313,22.5395053008036,114.026166404762,6.02783658812024,-0.00104490253474638,-2.54744356303466e-05,0.0120033302509242,0.0120487512783168,1
139,2206,379476.000262151,1334568276.00026,-2399703.80800137,5383205.34800115,2429700.38400293,22.5395049994678,114.026166201406,6.01693225058948,-0.00521952479609481,0.00439202533179358,0.0111360501558133,0.0130592855350113,1
140,2206,379477.000264067,1334568277.00026,-2399703.79100014,5383205.33599903,2429700.34100336,22.539504702734,114.026166097956,5.98393135664652,-0.000536346890429964,-0.00370661056527534,0.0126850329587009,0.0132263634848288,1
141,2206,379478.000265983,1334568278.00027,-2399703.78600255,5383205.32300572,2429700.29900432,22.5395044005614,114.026166105011,5.95499185005026,-0.0095941549484048,0.0215258841919826,0.0162277867301456,0.0286138526168661,1
142,2206,379479.000267898,1334568279.00027,-2399703.79600236,5383205.34600397,2429700.28500364,22.5395041969829,114.026166102771,5.97278672367159,-0.00879671660520601,0.0148267341371242,0.0135913649443483,0.0219531198068915,1
143,2206,379480.000269813,1334568280.00027,-2399703.80800029,5383205.37300066,2429700.29800322,22.5395042031443,114.026166102447,6.00505581251135,-0.0010836944302547,0.00247309536647245,0.0119495353623229,0.0122507954715291,1
144,2206,379481.000271727,1334568281.00027,-2399703.8170007,5383205.42000224,2429700.32900362,22.5395043004197,114.026165996326,6.05997374513038,-0.00260266511401771,0.00829039794496912,0.0133487513625272,0.0159277659048671,1
145,2206,379482.000273641,1334568282.00027,-2399703.83799973,5383205.46700008,2429700.37400294,22.5395044975555,114.026165996757,6.12476670775678,0.000978687449523217,0.000296721862958046,0.0107375776163334,0.0107861692020196,1
146,2206,379483.000275555,1334568283.00028,-2399703.83200003,5383205.47800074,2429700.36500267,22.5395043961641,114.026165899945,6.12834059109792,-0.000103920685917977,0.00268467794544352,0.00970288241670426,0.0100679800542165,1
147,2206,379484.00027747,1334568284.00028,-2399703.83800015,5383205.4920017,2429700.38400337,22.5395045019188,114.026165897803,6.14969142544173,-0.000548839206588122,0.00613596243143102,0.0121659845736895,0.0136368046140536,1
148,2206,379485.000279385,1334568285.00028,-2399703.8510007,5383205.52000157,2429700.40800313,22.5395045952432,114.02616590241,6.18740042660515,-0.00251276070672063,0.00563620858518105,0.0112089534754407,0.0127953683651352,1
149,2206,379486.000281301,1334568286.00028,-2399703.85400072,5383205.528003,2429700.4120037,22.5395045990847,114.026165897378,6.19681204321649,-0.002589970822789,0.0106736776337175,0.0131497727348988,0.0171333553652198,1
150,2206,379487.000283215,1334568287.00028,-2399703.86899898,5383205.53699841,2429700.43000229,22.5395046996251,114.026165994943,6.21693987886856,0.00358148228250834,-0.00562783076353568,0.00808935585993413,0.0104850928785381,1
151,2206,379488.00028513,1334568288.00029,-2399703.87699846,5383205.52899793,2429700.44000235,22.5395047970515,114.026166097637,6.21703219033278,0.00538610957957345,-0.00726667283959688,0.00826780126486918,0.0122544379029101,1
152,2206,379489.000287045,1334568289.00029,-2399703.89499966,5383205.51800064,2429700.46300267,22.5395049982859,114.026166300998,6.22334085521919,0.00117927500057715,0.00221670572507654,0.00926756027052462,0.00960167418559804,1
153,2206,379490.00028896,1334568290.00029,-2399703.9029997,5383205.51100004,2429700.45000245,22.5395049007149,114.026166399739,6.21546039785008,0.00104417925489525,0.000150146925053035,0.00844519857653804,0.00851083035976024,1
154,2206,379491.000290874,1334568291.00029,-2399703.89499886,5383205.51900031,2429700.40300117,22.5395044946799,114.026166297034,6.20118407782111,0.0039161376194627,0.00106257949929403,0.00395980485785692,0.00566967931713939,1
155,2206,379492.000292789,1334568292.00029,-2399703.88199815,5383205.51299874,2429700.33900079,22.5395039981779,114.026166205355,6.16669958516275,0.00634643124769786,-0.00425017564584459,0.00272185896934266,0.00810861880046641,1
156,2206,379493.000294705,1334568293.00029,-2399703.85699792,5383205.55999896,2429700.35300052,22.5395040015819,114.026165797348,6.20231360306527,0.00704607374328538,-0.00345584203281399,0.00177720543739698,0.00804664268613271,1
157,2206,379494.000296616,1334568294.0003,-2399703.8639977,5383205.62599705,2429700.35500105,22.539503799742,114.026165598275,6.2613882609515,0.00773474312227325,-0.0099109420424122,0.00349742219805332,0.0130493289240115,1
158,2206,379495.000298531,1334568295.0003,-2399703.86199558,5383205.67099375,2429700.32399945,22.539503401731,114.026165402399,6.28671071870867,0.0148068991002805,-0.0208653836219792,-0.0018736966875346,0.0256538346828524,1
159,2206,379496.000300446,1334568296.0003,-2399703.86399374,5383205.72698967,2429700.28499763,22.5395028965803,114.026165198505,6.31974971363636,0.020785510458525,-0.0342844637302844,-0.00786141643440106,0.040856624513654,1
160,2206,379497.000302361,1334568297.0003,-2399703.88199272,5383205.81698961,2429700.32299777,22.5395029036114,114.026165002094,6.41700784945582,0.0240357753552916,-0.034255859208528,-0.00731953211446042,0.0424824426960027,1
161,2206,379498.000304277,1334568298.0003,-2399703.90999298,5383205.90498799,2429700.36099688,22.5395029028664,114.026164902406,6.51633810212693,0.0230172290496494,-0.0393805328636596,-0.0102323507527281,0.0467474085236461,1
162,2206,379499.000306193,1334568299.00031,-2399703.94199495,5383205.97599393,2429700.35699685,22.5395025999084,114.026164905507,6.58673938588919,0.01644917382419,-0.0196929481349417,-0.0102045494954316,0.0276137711323287,1
163,2206,379500.000308109,1334568300.00031,-2399703.9749915,5383206.07598698,2429700.4239953,22.5395027960702,114.026164802706,6.70918316530736,0.0275082653068919,-0.0421335795542407,-0.0152155770392937,0.0525685930084358,1
164,2206,379501.000310024,1334568301.00031,-2399704.02099263,5383206.15498574,2429700.46199501,22.5395027984138,114.02616489847,6.80769091680756,0.0237244466623706,-0.0459185518782852,-0.0160951258427319,0.0541333155453073,1
165,2206,379502.000311941,1334568302.00031,-2399704.05299306,5383206.20098901,2429700.43699365,22.5395023993435,114.026165000519,6.84894930251357,0.0222042375762288,-0.0351442361180705,-0.020312103670025,0.0462679916807089,1
166,2206,379503.000313855,1334568303.00031,-2399704.08799354,5383206.25498859,2429700.4639922,22.5395024044727,114.026165097556,6.91801412149426,0.0205486745225391,-0.0362929161315,-0.0248376067192831,0.0485420487155529,1
167,2206,379504.000315771,1334568304.00032,-2399704.10199467,5383206.2859919,2429700.4539926,22.5395022033173,114.026165099159,6.94560042350438,0.0168481849539269,-0.0256322318612752,-0.0234591989432027,0.0386161450884039,1
168,2206,379505.000317687,1334568305.00032,-2399704.12399555,5383206.28399235,2429700.40899222,22.5395018033031,114.02616530242,6.93493756588142,0.0139709543763147,-0.0240856855229914,-0.0244541195100812,0.0370582214132146,1
169,2206,379506.000319601,1334568306.00032,-2399704.14199697,5383206.27399711,2429700.40799182,22.5395018011896,114.026165501817,6.93289168061438,0.00945018161751131,-0.00903384885187355,-0.0255594304881412,0.0287088983515663,1
170,2206,379507.000321518,1334568307.00032,-2399704.15799719,5383206.25899447,2429700.40499394,22.5395018010678,114.026165703264,6.92510334200832,0.00872175745902203,-0.0172150550926862,-0.0188992150526255,0.0270112477428129,1
171,2206,379508.000323432,1334568308.00032,-2399704.16599721,5383206.2269969,2429700.34599519,22.5395013988736,114.026165900945,6.87850343383606,0.00862935463415655,-0.00960019543159981,-0.0148905786338416,0.0197068223155731,1
172,2206,379509.000325346,1334568309.00033,-2399704.16700038,5383206.20400323,2429700.30099669,22.5395010948438,114.026166000862,6.84223453725751,-0.00113964445736418,0.00986239103489516,-0.0102552458491418,0.0142735984895443,1
173,2206,379510.000327262,1334568310.00033,-2399704.15300031,5383206.1480031,2429700.20599625,22.539500499268,114.026166098207,6.75331284445828,-0.000953239784562736,0.00944306936280201,-0.0115335283814491,0.0149366161496925,1
174,2206,379511.000329177,1334568311.00033,-2399704.1529973,5383206.12299635,2429700.124996,22.5394999027458,114.026166197158,6.70116715958261,0.00819860757747853,-0.0111269223319389,-0.0122322710967371,0.0184568150820926,1
175,2206,379512.000331092,1334568312.00033,-2399704.14700049,5383206.05799703,2429700.02699822,22.5394992993428,114.026166401184,6.60651452457278,-0.00145897701044781,-0.0089919692563746,-0.00544267254498812,0.0106116355693441,1
176,2206,379513.000333009,1334568313.00033,-2399704.12799787,5383206.01499521,2429699.9479978,22.5394988031711,114.026166402662,6.53281001739847,0.00641494938469214,-0.0144381341422943,-0.00667046110219129,0.0171495289858029,1
177,2206,379514.000334924,1334568314.00033,-2399704.1150023,5383205.96200516,2429699.86599943,22.5394983051074,114.026166497012,6.45178931185224,-0.00686291611305581,0.0153490618484845,-0.00179082362248544,0.0169085885410431,1
178,2206,379515.000336837,1334568315.00034,-2399704.10900259,5383205.92300332,2429699.79000059,22.5394978029984,114.026166598112,6.38749952577942,-0.00763919475864031,0.0097802584466852,0.00168097900190124,0.012523435720649,1
179,2206,379516.000338755,1334568316.00034,-2399704.07600235,5383205.84900443,2429699.72000207,22.539497499636,114.026166597994,6.28583286087686,-0.00692354071728459,0.0130313972636831,0.00610903496318365,0.015971006195266,1
180,2206,379517.000340671,1334568317.00034,-2399704.07900171,5383205.83000131,2429699.71300079,22.5394974970945,114.026166699841,6.26824615234575,-0.00502537309853043,0.00386946473243666,0.00231518034013584,0.00675182879687837,1
181,2206,379518.000342586,1334568318.00034,-2399704.09800152,5383205.84700007,2429699.72300104,22.5394974999811,114.026166801258,6.293564434514,-0.00441909968042006,0.000206455063363728,0.00308493889257327,0.005393321207715,1
182,2206,379519.000344501,1334568319.00034,-2399704.07900261,5383205.85500585,2429699.77100342,22.5394979018135,114.026166600879,6.3115737263248,-0.00754776015357876,0.0169400778463756,0.00993468640689412,0.021038843000045,1
183,2206,379520.000346416,1334568320.00035,-2399704.07100515,5383205.83700728,2429699.79900326,22.5394982035239,114.026166601109,6.30411569212435,-0.0148652528875763,0.0209336213048093,0.00941524202145314,0.0273466456200262,1
184,2206,379521.000348333,1334568321.00035,-2399704.08100565,5383205.78400923,2429699.80400409,22.5394983986983,114.026166899673,6.26508454565521,-0.0162188066372883,0.0264242122736567,0.0117713936462251,0.0331640526985983,1
185,2206,379522.000350248,1334568322.00035,-2399704.09400254,5383205.73800138,2429699.83700362,22.5394988010744,114.026167197174,6.24380955393321,-0.0072538517357593,0.0039093378403903,0.0103949939280282,0.0132648854544029,1
186,2206,379523.000352163,1334568323.00035,-2399704.1090012,5383205.71999834,2429699.8930034,22.5394993039242,114.026167401605,6.25572846577281,-0.00342180532906209,-0.00473528677168877,0.00970909055660125,0.0113312899511226,1
187,2206,379524.000354078,1334568324.00035,-2399704.12999997,5383205.69199471,2429699.94500337,22.5394997965749,114.026167698893,6.25993410501391,7.40959165633497e-05,-0.0149278222045409,0.00953390689104604,0.0177127283777054,1
188,2206,379525.000355992,1334568325.00036,-2399704.13800097,5383205.68499866,2429699.98000391,22.5395000993417,114.026167797625,6.27045750713363,-0.00275909143148849,-0.00372267381282128,0.0110409383290184,0.0119738550613061,1
189,2206,379526.000357909,1334568326.00036,-2399704.17400138,5383205.71399869,2429700.0450044,22.539500499058,114.02616800249,6.33337581177869,-0.00386593225013697,-0.00363620020908155,0.0123414390473217,0.0134342287416111,1
190,2206,379527.000359824,1334568327.00036,-2399704.19700005,5383205.74099659,2429700.10700379,22.5395008983978,114.026168099836,6.38856541348364,-0.000169796553228459,-0.0094217114793211,0.0106057268711286,0.014187280237383,1
191,2206,379528.000361737,1334568328.00036,-2399704.22000001,5383205.79199556,2429700.17900421,22.5395013052679,114.026168102197,6.46783622716172,-6.43452760833796e-05,-0.012221168136249,0.0117155008953149,0.0169296796235826,1
192,2206,379529.000363652,1334568329.00036,-2399704.26400031,5383205.83999711,2429700.2640033,22.5395018004337,114.026168302884,6.55745835134094,-0.000879681079155756,-0.00788316162752337,0.00914361099594005,0.0121046973564711,1
193,2206,379530.000365568,1334568330.00037,-2399704.29599873,5383205.88799445,2429700.33500402,22.5395021957736,114.026168397022,6.63719770908905,0.00341722774731208,-0.0151279100518197,0.0110318242758607,0.0190324001341506,1
194,2206,379531.000367483,1334568331.00037,-2399704.34200286,5383205.9410037,2429700.38700548,22.539502397064,114.02616859568,6.71914918603957,-0.00785958660272752,0.0101674610282031,0.015012134580264,0.0197614409895068,1
195,2206,379532.000369397,1334568332.00037,-2399704.41000367,5383206.0420046,2429700.48500556,22.5395027992767,114.026168799694,6.8674902129519,-0.0099381490837411,0.0124868459788548,0.0150579378664615,0.0219415045632819,1
196,2206,379533.000371311,1334568333.00037,-2399704.42500321,5383206.0760063,2429700.50100536,22.5395028040842,114.026168798295,6.90794748471164,-0.00867606410733791,0.017017434848832,0.0145262196286599,0.0239974630727696,1
197,2206,379534.000373225,1334568334.00037,-2399704.45500208,5383206.14400191,2429700.59100553,22.5395032974817,114.026168795525,7.01108818834938,-0.00559243124419366,0.00519000462945383,0.0148990929141385,0.0167390084813563,1
198,2206,379535.000375139,1334568335.00038,-2399704.48299897,5383206.20599584,2429700.66700435,22.5395036958964,114.026168798734,7.10304606298717,0.0027291487633263,-0.0110271871420002,0.0116461252517948,0.0162689687017202,1
199,2206,379536.000377054,1334568336.00038,-2399704.49899932,5383206.24099756,2429700.72000509,22.5395040047405,114.026168802263,7.15890651914265,0.00178019635196976,-0.00644285352910201,0.0135454242128903,0.0151048991309503,1
200,2206,379537.000378968,1334568337.00038,-2399704.51000204,5383206.26700456,2429700.76700578,22.5395042990219,114.026168797019,7.20299976555738,-0.0053805494772721,0.012010746789597,0.0152651430587148,0.0201552212521772,1
