epoch,split,week,tow,time_gps_s,obs_count,obs_count_ls_gate,coarse_ok,coarse_iter,coarse_rx_x_m,coarse_rx_y_m,coarse_rx_z_m,coarse_cb_m,gt_lat_deg,gt_lon_deg,gt_h_m,speed_mps,is_static
1063,train,2206,380400.000032155,1334569200.00003,31,26,1,2,-2399854.2669843445,5383138.323826649,2429732.903144855,-9646.056915354577,22.5398293997157,114.027822599315,6.56907126738381,1.56884655718902,1
1064,train,2206,380401.000034073,1334569201.00003,31,26,1,2,-2399849.7850426356,5383147.160360386,2429734.4309126684,-10211.673362007894,22.5398202983024,114.02780989785,6.54788663454603,1.5120353119393,1
1065,train,2206,380402.000035985,1334569202.00004,31,24,1,2,-2399849.057162785,5383162.952850541,2429729.5280392882,-10777.147301779276,22.539811097013,114.027798798989,6.45943461164218,1.51474777621003,1
1066,train,2206,380403.00003789,1334569203.00004,31,24,1,2,-2399844.8130979827,5383161.422728923,2429719.592894502,-11356.162414428782,22.539802396321,114.027789904577,6.26872983183132,1.32897403825284,1
1067,train,2206,380404.000039808,1334569204.00004,30,25,1,2,-2399844.970806325,5383146.403157428,2429720.3929566443,-11938.737958367536,22.5397915979264,114.027783300215,6.0716151472171,1.30365389260597,1
1068,train,2206,380405.000041761,1334569205.00004,31,26,1,3,-2399836.422724006,5383173.685251058,2429715.7717328547,-12506.56983532056,22.5397793986162,114.027778697312,6.22480581690858,1.32446022534562,1
1069,train,2206,380406.000043696,1334569206.00004,31,27,1,2,-2399827.6080207806,5383179.265968855,2429719.926895441,-13080.729519639905,22.5397670965493,114.027772895696,5.92021637216147,1.36059333996726,1
1070,train,2206,380407.000045611,1334569207.00005,32,28,1,2,-2399825.526786203,5383182.563355348,2429727.221873924,-13648.512427325319,22.5397564035088,114.027768497745,5.68457442050105,1.27583468236447,1
1071,train,2206,380408.000047523,1334569208.00005,32,27,1,2,-2399820.4885807373,5383182.471898865,2429724.5147897247,-14224.629564982175,22.539746597396,114.027762900389,5.20967233948424,1.40519813004737,1
1072,train,2206,380409.000048281,1334569209.00005,31,27,1,2,-2399827.1946625826,5383197.272810991,2429726.5317416806,-14789.845440477726,22.5397364997644,114.027759503881,4.95864933784028,1.25102071845416,1
1073,train,2206,380410.000052547,1334569210.00005,31,26,1,3,-2399830.8294194364,5383217.015248998,2429729.498107625,-15351.60322996962,22.5397269028204,114.02775480472,4.39925711964905,1.17089606746999,1
1074,train,2206,380411.000053293,1334569211.00005,31,28,1,2,-2399829.7797212135,5383201.19731916,2429726.1786614326,-15936.04509796595,22.5397178954852,114.027755599117,3.9251338699059,1.01092709496522,1
1075,train,2206,380412.000055194,1334569212.00006,33,29,1,2,-2399833.129577842,5383203.837999173,2429723.9119227356,-16510.195272709727,22.5397086974818,114.027759499714,3.5384069611776,1.09661725615296,1
1076,train,2206,380413.000057102,1334569213.00006,31,28,1,2,-2399831.1333657955,5383204.627775305,2429722.4841433587,-17083.641606857593,22.5396972997495,114.027759198812,2.49942681177865,1.45841198348459,1
1077,train,2206,380414.000057858,1334569214.00006,32,28,1,2,-2399829.889372242,5383205.282175952,2429721.46629635,-17656.80870130399,22.5396858981406,114.027755000798,2.47111967455869,1.36515578739513,1
1078,train,2206,380415.000062126,1334569215.00006,32,28,1,2,-2399827.470234063,5383205.836592968,2429718.5839610137,-18231.882686724566,22.5396760955829,114.027754597163,2.20919974488437,1.25671514768909,1
1079,train,2206,380416.000062875,1334569216.00006,32,28,1,2,-2399825.652415619,5383204.2365040155,2429714.401584979,-18807.045397992577,22.5396643984486,114.02775219794,1.53708640672221,1.35810257460084,1
1080,train,2206,380417.000064778,1334569217.00006,32,28,1,2,-2399823.777189332,5383207.350219247,2429712.663133708,-19380.147976521606,22.5396545015775,114.027749500305,1.37860090671304,1.24077434091892,1
1081,train,2206,380418.000066684,1334569218.00007,31,28,1,2,-2399821.4802548727,5383209.018077125,2429709.4395707375,-19954.35847100861,22.5396417997562,114.027748098306,0.541502103080741,1.4151299571297,1
1082,train,2206,380419.000068603,1334569219.00007,31,28,1,2,-2399822.341578196,5383207.57119196,2429711.0829504263,-20528.067994461984,22.5396305996344,114.02774899416,0.167247462914107,1.270284722847,1
1083,train,2206,380420.000070521,1334569220.00007,31,29,1,2,-2399826.021493893,5383205.922807458,2429705.258521511,-21105.25025564307,22.5396191996555,114.027749302195,0.02371039353851,1.10370861788266,1
1084,train,2206,380421.00007242,1334569221.00007,31,27,1,2,-2399820.970996393,5383196.582386514,2429704.04276589,-21687.850721446986,22.539609000885,114.02774990344,-0.268159305736743,1.12873939056587,1
1085,train,2206,380422.000074211,1334569222.00007,31,28,1,2,-2399825.3975683795,5383200.853813956,2429704.165347485,-22259.449569538876,22.5395999017102,114.027751496733,-0.597760157622675,1.08366443419552,1
1086,train,2206,380423.000076247,1334569223.00008,31,28,1,2,-2399827.8881746684,5383199.025058633,2429702.694402142,-22834.39400616207,22.5395898956167,114.027747898364,-0.421911738006551,1.06404142909456,1
1087,train,2206,380424.000078041,1334569224.00008,32,27,1,2,-2399831.9213214293,5383199.396128933,2429700.5474718735,-23409.58850651452,22.5395807993076,114.027748100222,-0.486184734119434,1.05400428780952,1
1088,train,2206,380425.000080077,1334569225.00008,32,27,1,2,-2399834.3030083105,5383200.51485218,2429700.827914625,-23982.204000198315,22.5395717006057,114.027750500545,-0.985492629521412,1.11663353747063,1
1089,train,2206,380426.000080504,1334569226.00008,31,26,1,2,-2399838.796330186,5383204.571797228,2429702.204968699,-24552.33086910337,22.5395623015725,114.027748402489,-0.893356198799383,1.04345438693073,1
1090,train,2206,380427.000085583,1334569227.00009,32,26,1,2,-2399838.1171286334,5383203.395296185,2429698.3468597224,-25128.930241735376,22.5395550962905,114.027750602369,-1.28479556268144,0.980053989923787,1
1091,train,2206,380428.00008582,1334569228.00009,31,26,1,2,-2399837.5586716398,5383204.980851409,2429698.0139982942,-25704.235501773936,22.5395473030101,114.027749996146,-1.72284788292416,1.02218918879503,1
1092,train,2206,380429.00008586,1334569229.00009,32,25,1,2,-2399837.7990867477,5383199.901891514,2429692.9156338987,-26280.806418242228,22.5395394996469,114.027748002688,-1.34948050006073,0.979220481943025,1
1093,train,2206,380430.000092648,1334569230.00009,32,27,1,2,-2399837.4812594964,5383200.0456439415,2429697.1152418177,-26852.78423130976,22.5395311010917,114.027745797264,-1.21906387194355,0.94770340891506,1
1094,train,2206,380431.000091554,1334569231.00009,32,28,1,2,-2399837.282954338,5383199.983633045,2429697.4930739007,-27428.079794269073,22.5395232982355,114.027748498906,-1.66758414518136,0.983976883983388,1
1095,train,2206,380432.0000926,1334569232.00009,31,27,1,2,-2399836.429706744,5383198.314794513,2429697.508201318,-28003.48061060152,22.5395152967288,114.027746799621,-1.79962425281626,0.904250497353075,1
1096,train,2206,380433.000093348,1334569233.00009,31,25,1,2,-2399842.0099113085,5383203.512092464,2429703.8732986255,-28571.29651347052,22.5395111967949,114.027739100025,-1.26910021682884,0.587334446718567,1
1097,train,2206,380434.000093941,1334569234.00009,31,25,1,2,-2399838.185923862,5383189.45044492,2429699.9199187546,-29154.730435391986,22.5395104016669,114.027730704087,-0.816867542567462,0.358573481055253,1
1098,train,2206,380435.000094564,1334569235.00009,29,23,1,2,-2399839.0296848854,5383200.743328214,2429705.7035979903,-29719.992456309992,22.5395090974786,114.027728502625,-0.941065313652682,0.357370158824062,1
1099,train,2206,380436.00009556,1334569236.0001,30,26,1,2,-2399835.4878017926,5383187.934391172,2429694.605822299,-30305.040729133332,22.5395032026287,114.027730298076,-1.29353277054336,0.582512545983153,1
1100,train,2206,380437.000097566,1334569237.0001,30,27,1,2,-2399835.1580068194,5383188.329553856,2429693.6561811254,-30879.467090537903,22.5394943028502,114.027732404661,-1.71293597574128,0.856575136167829,1
1101,train,2206,380438.000101369,1334569238.0001,30,27,1,2,-2399837.396740001,5383184.095962842,2429693.2197301555,-31456.09236999053,22.5394850027556,114.027730601304,-2.0568034670871,0.954598594519218,1
1102,train,2206,380439.000106914,1334569239.00011,30,28,1,2,-2399837.569716113,5383178.068306573,2429692.119991515,-32033.70380379088,22.5394741020496,114.02772530431,-1.55356433787461,0.995688719560485,1
1103,train,2206,380440.000112421,1334569240.00011,30,28,1,2,-2399836.127368171,5383170.097477529,2429689.0075026373,-32613.310493597306,22.5394649025608,114.027723798352,-1.4963691805218,0.916639745632737,1
1104,train,2206,380441.000116158,1334569241.00012,30,25,1,2,-2399837.4275961546,5383166.745462968,2429691.4880233305,-33187.901264973436,22.5394572980923,114.027724396463,-1.85172150676479,0.796589769885687,1
1105,train,2206,380442.000118123,1334569242.00012,30,27,1,2,-2399838.713674727,5383174.758409399,2429692.170939915,-33757.58177507318,22.5394502038081,114.027721997009,-1.60225852189773,0.573974325456887,1
1106,train,2206,380443.00011911,1334569243.00012,30,26,1,2,-2399840.239259005,5383176.335744661,2429693.953165782,-34329.80846358465,22.5394472036896,114.027719899578,-1.36775657143364,0.334457330234435,1
1107,train,2206,380444.000119738,1334569244.00012,30,26,1,2,-2399838.6878568,5383171.086011087,2429689.594776877,-34906.82956995879,22.5394430976609,114.02771750355,-0.84089447252642,0.290392929523217,1
1108,train,2206,380445.000120346,1334569245.00012,30,25,1,2,-2399833.169215363,5383171.800740284,2429686.866355229,-35479.9986274127,22.5394396981822,114.027713497947,-0.411259835714401,0.291539093545159,1
1109,train,2206,380446.000121116,1334569246.00012,31,25,1,2,-2399827.833535753,5383155.851924014,2429682.9859094354,-36064.692215499635,22.5394364974826,114.027708996248,0.103625984030367,0.269463751150503,1
1110,train,2206,380447.000122192,1334569247.00012,31,26,1,2,-2399833.5116082206,5383160.264549118,2429682.5436718822,-36637.809786669975,22.5394333015735,114.027705901477,0.567679599945856,0.221100681352638,1
1111,train,2206,380448.000121567,1334569248.00012,30,27,1,2,-2399828.560583826,5383151.8164242,2429679.6937508993,-37217.129523911804,22.5394283042237,114.027702405284,1.12104947145021,0.222253048073361,1
1112,train,2206,380449.000127396,1334569249.00013,30,22,1,2,-2399833.4931895914,5383148.091191443,2429680.356864778,-37793.497892335334,22.5394246039395,114.02769670059,1.87094894799423,0.25873636547298,1
1113,train,2206,380450.000127948,1334569250.00013,31,23,1,3,-2399837.1733117313,5383171.805539765,2429693.3510898147,-38349.322360742255,22.5394221992365,114.027695197841,2.19435307269839,0.165312028256073,1
1114,train,2206,380451.000129848,1334569251.00013,30,25,1,2,-2399833.144446465,5383175.517070455,2429693.331579332,-38919.162426479605,22.5394200995482,114.027693200076,2.38155237006559,0.14490535348622,1
1115,train,2206,380452.000131766,1334569252.00013,28,24,1,2,-2399837.2903059856,5383182.224606324,2429694.5280588637,-39489.524186146155,22.5394174997217,114.027689299959,2.57696744916268,0.138921547909744,1
1116,train,2206,380453.000133679,1334569253.00013,30,25,1,2,-2399830.462625513,5383175.847374109,2429688.889679745,-40068.209050993966,22.5394154989148,114.027686802979,2.66212547174997,0.126959705124395,1
1117,train,2206,380454.00013559,1334569254.00014,28,25,1,2,-2399834.091889804,5383177.069317837,2429687.416808962,-40642.265447560596,22.5394162015357,114.027685801563,2.64943700108625,0.117519988132538,1
1118,train,2206,380455.000137508,1334569255.00014,28,25,1,2,-2399834.092882625,5383176.443776175,2429686.8753255466,-41216.90161702396,22.5394142044957,114.027684496908,2.53792402616332,0.122152567024092,1
1119,train,2206,380456.00013942,1334569256.00014,30,24,1,2,-2399834.159647226,5383176.371200892,2429685.858528885,-41791.09453160587,22.5394121022698,114.027681803401,2.71535662188684,0.11263151714333,1
1120,train,2206,380457.000141331,1334569257.00014,29,25,1,2,-2399835.7794541675,5383177.679700484,2429687.087472566,-42363.86078314171,22.5394104007313,114.02767920311,2.871970096941,0.108163464444251,1
1121,train,2206,380458.000143247,1334569258.00014,30,26,1,2,-2399834.7390633025,5383176.602503996,2429685.910090741,-42939.11193631599,22.5394082011056,114.027675995273,2.9553788510584,0.107310224863562,1
1122,train,2206,380459.000145161,1334569259.00015,29,26,1,2,-2399834.924724182,5383177.335066648,2429686.200629886,-43512.59136122182,22.539405897841,114.027672502417,3.40038590110331,0.0895054127434898,1
1123,train,2206,380460.000147073,1334569260.00015,28,26,1,2,-2399835.214304867,5383179.570680133,2429687.7724167313,-44084.92987206392,22.5394034018131,114.027668903575,3.58115246999527,0.0851066591772562,1
1124,train,2206,380461.000148988,1334569261.00015,28,26,1,2,-2399836.210666373,5383181.655653238,2429688.9046137715,-44657.06512112728,22.5394005953691,114.027664996447,3.78213257014318,0.080872796099009,1
1125,train,2206,380462.000150902,1334569262.00015,29,27,1,2,-2399835.8343204083,5383180.999843433,2429688.533538952,-45231.987125896834,22.5393980006511,114.027661302934,3.95010542021732,0.0742447996797374,1
1126,train,2206,380463.000152817,1334569263.00015,29,27,1,2,-2399836.5813678573,5383183.6255590115,2429689.5950734057,-45804.363298163706,22.5393963037082,114.02765939822,3.94113270813818,0.0713518728908122,1
1127,train,2206,380464.000154731,1334569264.00015,29,26,1,2,-2399837.478392969,5383185.903063755,2429691.170759491,-46376.726051900616,22.5393937988268,114.027656300216,4.27556950080891,0.0616971920221946,1
1128,train,2206,380465.000156644,1334569265.00016,30,27,1,2,-2399838.4316819957,5383188.5637338245,2429692.6115884655,-46948.92346084365,22.5393912955028,114.02765229526,4.6930715985665,0.0541348116228786,1
1129,train,2206,380466.000158558,1334569266.00016,30,26,1,2,-2399838.9777614833,5383188.981329077,2429693.558134281,-47523.08463560465,22.5393893014046,114.027650100912,5.00338905547531,0.0600084044667505,1
1130,train,2206,380467.000160471,1334569267.00016,30,26,1,2,-2399836.1576749072,5383186.079707341,2429690.895606257,-48099.95317188735,22.5393853976386,114.027647398889,5.26237427019805,0.0713782641084763,1
1131,train,2206,380468.000162375,1334569268.00016,31,25,1,2,-2399832.6878457954,5383175.902961366,2429687.3887273837,-48679.800110847886,22.5393828014986,114.027643102014,5.35765601860875,0.103839989943142,1
1132,train,2206,380469.000164308,1334569269.00016,30,25,1,2,-2399828.721100607,5383165.172745047,2429683.518369375,-49261.008518579954,22.5393835024054,114.027641395941,5.34545524755422,0.0761385163298278,1
1133,train,2206,380470.000166224,1334569270.00017,30,26,1,2,-2399826.2558551733,5383167.609203734,2429683.4116658485,-49835.626529613415,22.539383400408,114.027640796791,5.33354589447516,0.0542173805645266,1
1134,train,2206,380471.000168098,1334569271.00017,30,24,1,2,-2399828.636976787,5383163.944478943,2429681.521748065,-50412.03919106802,22.5393825999896,114.027636604506,5.58886513321928,0.176667650576771,1
1135,train,2206,380472.000168905,1334569272.00017,29,24,1,2,-2399832.061966256,5383158.8564930605,2429681.171545685,-50988.105855067486,22.5393811027713,114.027634394659,5.91530977204304,0.0494796580136391,1
1136,train,2206,380473.000169768,1334569273.00017,30,26,1,2,-2399830.135243197,5383163.217424176,2429682.548506272,-51561.1866883924,22.5393807013463,114.027634195247,5.81109264439832,0.0637296229750805,1
1137,train,2206,380474.000173791,1334569274.00017,29,20,1,2,-2399822.4472892773,5383149.847718729,2429675.1549858716,-52147.62900492198,22.5393831021334,114.027637505525,5.80716870249367,0.428603442036588,1
1138,train,2206,380475.000177878,1334569275.00018,27,20,1,2,-2399830.599422412,5383162.337624589,2429683.7843238926,-52709.748311608986,22.5393807959865,114.027635197702,6.34411968612044,0.0877447273385082,1
1139,train,2206,380476.000178783,1334569276.00018,27,22,1,2,-2399828.174365219,5383165.211524511,2429681.6375209964,-53283.88414827832,22.539378596499,114.027633897821,6.32312612688437,0.104344970940766,1
1140,train,2206,380477.000179607,1334569277.00018,28,25,1,2,-2399830.9431131314,5383168.111929153,2429684.270626861,-53855.779747865905,22.5393720953561,114.02763109743,6.33579378406261,0.561695274763494,1
1141,train,2206,380478.000181512,1334569278.00018,29,26,1,2,-2399831.655208564,5383170.799021228,2429681.400620527,-54428.743355906765,22.5393646960158,114.027628095671,6.28295995106244,0.862788909745557,1
